Corrected_Datetime,matched_elapsed_sec,matched_ch4_ppm,matched_image_id,matched_image_file,matched_image_datetime,matched_image_timestamp_source,matched_image_path,matched_image_delta_seconds,peak_elapsed_sec,peak_ch4_ppm,peak_rank_by_ch4,peak_prominence_ppm,peak_height_ppm,peak_over_100ppm,nearest_image_id,nearest_image_file,nearest_image_datetime,nearest_image_timestamp_source,nearest_image_path,nearest_image_delta_seconds,nearest_image_abs_delta_seconds,nearest_image_relation,event_elapsed_sec,event_ch4_ppm,has_exact_image_match,is_detected_peak,report_row_type,best_image_file,best_image_datetime,best_image_path,best_image_delta_seconds,best_image_link_type
2026-04-09 11:14:14,,,,,,,,,591.0,2.4965359,49.0,0.09520950000000017,2.4965359,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-40.0,40.0,before,591.0,2.4965359,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-40.0,nearest_peak_image
2026-04-09 11:14:19,,,,,,,,,596.0,4.3695166,19.0,2.2670495999999996,4.3695166,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-45.0,45.0,before,596.0,4.3695166,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-45.0,nearest_peak_image
2026-04-09 11:14:23,,,,,,,,,600.0,2.4918118,50.0,0.21194049999999987,2.4918118,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-49.0,49.0,before,600.0,2.4918118,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-49.0,nearest_peak_image
2026-04-09 11:14:27,,,,,,,,,604.0,2.5485637000000003,45.0,0.29705490000000045,2.5485637000000003,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-53.0,53.0,before,604.0,2.5485637000000003,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-53.0,nearest_peak_image
2026-04-09 11:14:35,,,,,,,,,612.0,2.1747158,89.0,0.05458199999999991,2.1747158,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,51.0,51.0,after,612.0,2.1747158,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,51.0,nearest_peak_image
2026-04-09 11:14:47,,,,,,,,,624.0,2.3200344,64.0,0.20245159999999984,2.3200344,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,39.0,39.0,after,624.0,2.3200344,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,39.0,nearest_peak_image
2026-04-09 11:15:12,,,,,,,,,649.0,2.3445039000000003,62.0,0.19708670000000028,2.3445039000000003,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,14.0,14.0,after,649.0,2.3445039000000003,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,14.0,nearest_peak_image
2026-04-09 11:15:22,,,,,,,,,659.0,2.6864258,40.0,0.5821673,2.6864258,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,4.0,4.0,after,659.0,2.6864258,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,4.0,nearest_peak_image
2026-04-09 11:15:26,663.0,2.1338352,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,0.0,,,,,,,,,,,,,,,663.0,2.1338352,True,False,matched_image_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,0.0,exact_image_match
2026-04-09 11:15:36,,,,,,,,,673.0,2.374177,57.0,0.07171949999999994,2.374177,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-10.0,10.0,before,673.0,2.374177,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-10.0,nearest_peak_image
2026-04-09 11:15:38,,,,,,,,,675.0,2.4984348,48.0,0.3940585999999997,2.4984348,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-12.0,12.0,before,675.0,2.4984348,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-12.0,nearest_peak_image
2026-04-09 11:15:43,,,,,,,,,680.0,2.4762366,51.0,0.30574270000000014,2.4762366,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-17.0,17.0,before,680.0,2.4762366,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-17.0,nearest_peak_image
2026-04-09 11:15:47,,,,,,,,,684.0,2.3768474,56.0,0.11101219999999978,2.3768474,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-21.0,21.0,before,684.0,2.3768474,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-21.0,nearest_peak_image
2026-04-09 11:15:52,,,,,,,,,689.0,2.2393323,73.0,0.05078840000000007,2.2393323,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-26.0,26.0,before,689.0,2.2393323,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-26.0,nearest_peak_image
2026-04-09 11:16:12,,,,,,,,,709.0,2.4259009000000002,53.0,0.32044070000000024,2.4259009000000002,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-46.0,46.0,before,709.0,2.4259009000000002,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-46.0,nearest_peak_image
2026-04-09 11:16:27,,,,,,,,,724.0,2.5578872,43.0,0.45526219999999995,2.5578872,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-61.0,61.0,before,724.0,2.5578872,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-61.0,nearest_peak_image
2026-04-09 11:16:35,,,,,,,,,732.0,2.2451226,72.0,0.1298455000000005,2.2451226,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-69.0,69.0,before,732.0,2.2451226,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-69.0,nearest_peak_image
2026-04-09 11:16:57,,,,,,,,,754.0,2.3554778,60.0,0.2436575000000003,2.3554778,False,30.0,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-91.0,91.0,before,754.0,2.3554778,False,True,peak_only,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-91.0,nearest_peak_image
2026-04-09 11:17:04,,,,,,,,,761.0,2.3106206,65.0,0.1299535999999999,2.3106206,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,95.0,95.0,after,761.0,2.3106206,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,95.0,nearest_peak_image
2026-04-09 11:17:08,,,,,,,,,765.0,2.3462019,61.0,0.16891109999999987,2.3462019,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,91.0,91.0,after,765.0,2.3462019,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,91.0,nearest_peak_image
2026-04-09 11:17:13,,,,,,,,,770.0,2.3698708,58.0,0.2582220999999998,2.3698708,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,86.0,86.0,after,770.0,2.3698708,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,86.0,nearest_peak_image
2026-04-09 11:17:26,,,,,,,,,783.0,2.2139591999999997,78.0,0.1062596999999994,2.2139591999999997,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,73.0,73.0,after,783.0,2.2139591999999997,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,73.0,nearest_peak_image
2026-04-09 11:17:52,,,,,,,,,809.0,2.4207322,54.0,0.3216203999999996,2.4207322,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,47.0,47.0,after,809.0,2.4207322,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,47.0,nearest_peak_image
2026-04-09 11:18:15,,,,,,,,,832.0,2.1548393999999997,95.0,0.05395609999999973,2.1548393999999997,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,24.0,24.0,after,832.0,2.1548393999999997,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,24.0,nearest_peak_image
2026-04-09 11:18:37,,,,,,,,,854.0,2.9232061,31.0,0.8248221,2.9232061,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,2.0,2.0,after,854.0,2.9232061,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,2.0,nearest_peak_image
2026-04-09 11:18:39,856.0,2.2393047,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,0.0,,,,,,,,,,,,,,,856.0,2.2393047,True,False,matched_image_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,0.0,exact_image_match
2026-04-09 11:18:47,,,,,,,,,864.0,2.2139220999999996,79.0,0.07939479999999932,2.2139220999999996,False,31.0,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,-8.0,8.0,before,864.0,2.2139220999999996,False,True,peak_only,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,-8.0,nearest_peak_image
2026-04-09 11:18:58,875.0,2.103979,32.0,32_2026-04-09_11-18-58.HEIC,2026-04-09 11:18:58,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/32_2026-04-09_11-18-58.HEIC,0.0,,,,,,,,,,,,,,,875.0,2.103979,True,False,matched_image_only,32_2026-04-09_11-18-58.HEIC,2026-04-09 11:18:58,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/32_2026-04-09_11-18-58.HEIC,0.0,exact_image_match
2026-04-09 11:19:03,,,,,,,,,880.0,2.2288499,75.0,0.12777890000000003,2.2288499,False,32.0,32_2026-04-09_11-18-58.HEIC,2026-04-09 11:18:58,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/32_2026-04-09_11-18-58.HEIC,-5.0,5.0,before,880.0,2.2288499,False,True,peak_only,32_2026-04-09_11-18-58.HEIC,2026-04-09 11:18:58,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/32_2026-04-09_11-18-58.HEIC,-5.0,nearest_peak_image
2026-04-09 11:19:11,,,,,,,,,888.0,2.2253191,76.0,0.10631009999999996,2.2253191,False,33.0,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,11.0,11.0,after,888.0,2.2253191,False,True,peak_only,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,11.0,nearest_peak_image
2026-04-09 11:19:22,899.0,2.1072437,33.0,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,0.0,,,,,,,,,,,,,,,899.0,2.1072437,True,False,matched_image_only,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,0.0,exact_image_match
2026-04-09 11:19:25,,,,,,,,,902.0,2.2352898,74.0,0.13525680000000007,2.2352898,False,33.0,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,-3.0,3.0,before,902.0,2.2352898,False,True,peak_only,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,-3.0,nearest_peak_image
2026-04-09 11:19:42,,,,,,,,,919.0,2.1971079,82.0,0.09705759999999986,2.1971079,False,34.0,34_2026-04-09_11-19-43.HEIC,2026-04-09 11:19:43,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/34_2026-04-09_11-19-43.HEIC,1.0,1.0,after,919.0,2.1971079,False,True,peak_only,34_2026-04-09_11-19-43.HEIC,2026-04-09 11:19:43,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/34_2026-04-09_11-19-43.HEIC,1.0,nearest_peak_image
