Corrected_Datetime,matched_elapsed_sec,matched_ch4_ppm,matched_image_id,matched_image_file,matched_image_datetime,matched_image_timestamp_source,matched_image_path,matched_image_delta_seconds,peak_elapsed_sec,peak_ch4_ppm,peak_rank_by_ch4,peak_prominence_ppm,peak_height_ppm,peak_over_100ppm,nearest_image_id,nearest_image_file,nearest_image_datetime,nearest_image_timestamp_source,nearest_image_path,nearest_image_delta_seconds,nearest_image_abs_delta_seconds,nearest_image_relation,event_elapsed_sec,event_ch4_ppm,has_exact_image_match,is_detected_peak,report_row_type,best_image_file,best_image_datetime,best_image_path,best_image_delta_seconds,best_image_link_type
2026-04-09 11:19:43,920.0,2.1313394,34.0,34_2026-04-09_11-19-43.HEIC,2026-04-09 11:19:43,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/34_2026-04-09_11-19-43.HEIC,0.0,,,,,,,,,,,,,,,920.0,2.1313394,True,False,matched_image_only,34_2026-04-09_11-19-43.HEIC,2026-04-09 11:19:43,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/34_2026-04-09_11-19-43.HEIC,0.0,exact_image_match
2026-04-09 11:19:55,,,,,,,,,932.0,4.2171953,21.0,2.1190884,4.2171953,False,35.0,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,2.0,2.0,after,932.0,4.2171953,False,True,peak_only,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,2.0,nearest_peak_image
2026-04-09 11:19:57,934.0,2.3865789,35.0,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,0.0,,,,,,,,,,,,,,,934.0,2.3865789,True,False,matched_image_only,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,0.0,exact_image_match
2026-04-09 11:20:05,,,,,,,,,942.0,3.2956239999999997,27.0,1.1681525999999995,3.2956239999999997,False,35.0,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,-8.0,8.0,before,942.0,3.2956239999999997,False,True,peak_only,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,-8.0,nearest_peak_image
2026-04-09 11:20:09,,,,,,,,,946.0,2.5512864,44.0,0.17086920000000028,2.5512864,False,35.0,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,-12.0,12.0,before,946.0,2.5512864,False,True,peak_only,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,-12.0,nearest_peak_image
2026-04-09 11:20:15,,,,,,,,,952.0,2.7887397000000003,37.0,0.6853864000000001,2.7887397000000003,False,35.0,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,-18.0,18.0,before,952.0,2.7887397000000003,False,True,peak_only,35_2026-04-09_11-19-57.HEIC,2026-04-09 11:19:57,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/35_2026-04-09_11-19-57.HEIC,-18.0,nearest_peak_image
2026-04-09 11:20:21,,,,,,,,,958.0,2.3441877,63.0,0.22310929999999995,2.3441877,False,36.0,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,20.0,20.0,after,958.0,2.3441877,False,True,peak_only,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,20.0,nearest_peak_image
2026-04-09 11:20:36,,,,,,,,,973.0,2.9959033,29.0,0.8973725000000004,2.9959033,False,36.0,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,5.0,5.0,after,973.0,2.9959033,False,True,peak_only,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,5.0,nearest_peak_image
2026-04-09 11:20:41,978.0,2.1834868000000003,36.0,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,0.0,978.0,2.1834868000000003,86.0,0.07684320000000033,2.1834868000000003,False,36.0,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,0.0,0.0,exact,978.0,2.1834868000000003,True,True,matched_image_and_peak,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,0.0,exact_image_match
2026-04-09 11:20:43,980.0,2.1081494,37.0,37_2026-04-09_11-20-43.HEIC,2026-04-09 11:20:43,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/37_2026-04-09_11-20-43.HEIC,0.0,,,,,,,,,,,,,,,980.0,2.1081494,True,False,matched_image_only,37_2026-04-09_11-20-43.HEIC,2026-04-09 11:20:43,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/37_2026-04-09_11-20-43.HEIC,0.0,exact_image_match
2026-04-09 11:20:44,981.0,2.1004726999999996,38.0,38_2026-04-09_11-20-44.HEIC,2026-04-09 11:20:44,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/38_2026-04-09_11-20-44.HEIC,0.0,,,,,,,,,,,,,,,981.0,2.1004726999999996,True,False,matched_image_only,38_2026-04-09_11-20-44.HEIC,2026-04-09 11:20:44,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/38_2026-04-09_11-20-44.HEIC,0.0,exact_image_match
2026-04-09 11:20:50,987.0,2.104688,39.0,39_2026-04-09_11-20-50.HEIC,2026-04-09 11:20:50,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/39_2026-04-09_11-20-50.HEIC,0.0,,,,,,,,,,,,,,,987.0,2.104688,True,False,matched_image_only,39_2026-04-09_11-20-50.HEIC,2026-04-09 11:20:50,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/39_2026-04-09_11-20-50.HEIC,0.0,exact_image_match
2026-04-09 11:21:03,,,,,,,,,1000.0,2.2718391000000002,70.0,0.17346480000000009,2.2718391000000002,False,39.0,39_2026-04-09_11-20-50.HEIC,2026-04-09 11:20:50,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/39_2026-04-09_11-20-50.HEIC,-13.0,13.0,before,1000.0,2.2718391000000002,False,True,peak_only,39_2026-04-09_11-20-50.HEIC,2026-04-09 11:20:50,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/39_2026-04-09_11-20-50.HEIC,-13.0,nearest_peak_image
2026-04-09 11:21:18,1015.0,2.0993193000000003,40.0,40_2026-04-09_11-21-18.HEIC,2026-04-09 11:21:18,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/40_2026-04-09_11-21-18.HEIC,0.0,,,,,,,,,,,,,,,1015.0,2.0993193000000003,True,False,matched_image_only,40_2026-04-09_11-21-18.HEIC,2026-04-09 11:21:18,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/40_2026-04-09_11-21-18.HEIC,0.0,exact_image_match
2026-04-09 11:21:23,,,,,,,,,1020.0,41.501238,8.0,39.4071562,41.501238,False,40.0,40_2026-04-09_11-21-18.HEIC,2026-04-09 11:21:18,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/40_2026-04-09_11-21-18.HEIC,-5.0,5.0,before,1020.0,41.501238,False,True,peak_only,40_2026-04-09_11-21-18.HEIC,2026-04-09 11:21:18,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/40_2026-04-09_11-21-18.HEIC,-5.0,nearest_peak_image
2026-04-09 11:21:28,,,,,,,,,1025.0,14.682209,12.0,11.2916138,14.682209,False,40.0,40_2026-04-09_11-21-18.HEIC,2026-04-09 11:21:18,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/40_2026-04-09_11-21-18.HEIC,-10.0,10.0,before,1025.0,14.682209,False,True,peak_only,40_2026-04-09_11-21-18.HEIC,2026-04-09 11:21:18,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/40_2026-04-09_11-21-18.HEIC,-10.0,nearest_peak_image
2026-04-09 11:21:40,1037.0,2.1062283,41.0,41_2026-04-09_11-21-40.HEIC,2026-04-09 11:21:40,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/41_2026-04-09_11-21-40.HEIC,0.0,,,,,,,,,,,,,,,1037.0,2.1062283,True,False,matched_image_only,41_2026-04-09_11-21-40.HEIC,2026-04-09 11:21:40,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/41_2026-04-09_11-21-40.HEIC,0.0,exact_image_match
2026-04-09 11:21:47,,,,,,,,,1044.0,2.9950544,30.0,0.8905156000000001,2.9950544,False,41.0,41_2026-04-09_11-21-40.HEIC,2026-04-09 11:21:40,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/41_2026-04-09_11-21-40.HEIC,-7.0,7.0,before,1044.0,2.9950544,False,True,peak_only,41_2026-04-09_11-21-40.HEIC,2026-04-09 11:21:40,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/41_2026-04-09_11-21-40.HEIC,-7.0,nearest_peak_image
2026-04-09 11:22:00,,,,,,,,,1057.0,2.2754148,69.0,0.17267680000000007,2.2754148,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,14.0,14.0,after,1057.0,2.2754148,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,14.0,nearest_peak_image
2026-04-09 11:22:14,1071.0,2.1023267,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,0.0,,,,,,,,,,,,,,,1071.0,2.1023267,True,False,matched_image_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,0.0,exact_image_match
2026-04-09 11:22:22,,,,,,,,,1079.0,2.2064224,81.0,0.10845170000000026,2.2064224,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-8.0,8.0,before,1079.0,2.2064224,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-8.0,nearest_peak_image
2026-04-09 11:23:33,,,,,,,,,1150.0,2.1548042,96.0,0.05589479999999991,2.1548042,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-79.0,79.0,before,1150.0,2.1548042,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-79.0,nearest_peak_image
2026-04-09 11:23:51,,,,,,,,,1168.0,2.2533245,71.0,0.15317559999999997,2.2533245,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-97.0,97.0,before,1168.0,2.2533245,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-97.0,nearest_peak_image
2026-04-09 11:23:56,,,,,,,,,1173.0,2.3032651,67.0,0.20456930000000018,2.3032651,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-102.0,102.0,before,1173.0,2.3032651,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-102.0,nearest_peak_image
2026-04-09 11:24:18,,,,,,,,,1195.0,2.1597678,94.0,0.06055590000000022,2.1597678,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-124.0,124.0,before,1195.0,2.1597678,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-124.0,nearest_peak_image
2026-04-09 11:24:24,,,,,,,,,1201.0,2.2085695999999997,80.0,0.10959889999999994,2.2085695999999997,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-130.0,130.0,before,1201.0,2.2085695999999997,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-130.0,nearest_peak_image
2026-04-09 11:24:33,,,,,,,,,1210.0,5.4599351,16.0,3.3591321,5.4599351,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-139.0,139.0,before,1210.0,5.4599351,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-139.0,nearest_peak_image
2026-04-09 11:24:44,,,,,,,,,1221.0,4.2305698000000005,20.0,0.17054470000000066,4.2305698000000005,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-150.0,150.0,before,1221.0,4.2305698000000005,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-150.0,nearest_peak_image
2026-04-09 11:24:47,,,,,,,,,1224.0,12.872776,13.0,10.7751154,12.872776,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-153.0,153.0,before,1224.0,12.872776,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-153.0,nearest_peak_image
2026-04-09 11:24:51,,,,,,,,,1228.0,3.706832,24.0,0.7913834999999998,3.706832,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-157.0,157.0,before,1228.0,3.706832,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-157.0,nearest_peak_image
2026-04-09 11:25:06,,,,,,,,,1243.0,2.2907654,68.0,0.18844190000000038,2.2907654,False,42.0,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-172.0,172.0,before,1243.0,2.2907654,False,True,peak_only,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-172.0,nearest_peak_image
2026-04-09 11:28:58,1475.0,2.0941525999999997,66.0,66_2026-04-09_11-28-58.jpeg,2026-04-09 11:28:58,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/66_2026-04-09_11-28-58.jpeg,0.0,,,,,,,,,,,,,,,1475.0,2.0941525999999997,True,False,matched_image_only,66_2026-04-09_11-28-58.jpeg,2026-04-09 11:28:58,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/66_2026-04-09_11-28-58.jpeg,0.0,exact_image_match
2026-04-09 11:29:00,1477.0,2.0942295,67.0,67_2026-04-09_11-29-00.jpeg,2026-04-09 11:29:00,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/67_2026-04-09_11-29-00.jpeg,0.0,,,,,,,,,,,,,,,1477.0,2.0942295,True,False,matched_image_only,67_2026-04-09_11-29-00.jpeg,2026-04-09 11:29:00,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/67_2026-04-09_11-29-00.jpeg,0.0,exact_image_match
2026-04-09 11:29:01,1478.0,2.0940962,68.0,68_2026-04-09_11-29-01.jpeg,2026-04-09 11:29:01,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/68_2026-04-09_11-29-01.jpeg,0.0,,,,,,,,,,,,,,,1478.0,2.0940962,True,False,matched_image_only,68_2026-04-09_11-29-01.jpeg,2026-04-09 11:29:01,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/68_2026-04-09_11-29-01.jpeg,0.0,exact_image_match
