SECONDS,Elapsed_sec,Datetime,Corrected_Datetime,CH4,CH4_ppm,peak_prominence_ppm,peak_height_ppm,peak_over_100ppm,peak_rank_by_ch4,nearest_image_id,nearest_image_file,nearest_image_datetime,nearest_image_timestamp_source,nearest_image_path,nearest_image_delta_seconds,nearest_image_abs_delta_seconds,nearest_image_relation
1775751178,591,2026-04-09 11:12:58,2026-04-09 11:14:14,2496.5359,2.4965359,0.09520950000000017,2.4965359,False,49,29,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-40.0,40.0,before
1775751187,600,2026-04-09 11:13:07,2026-04-09 11:14:23,2491.8118,2.4918118,0.21194049999999987,2.4918118,False,50,29,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-49.0,49.0,before
1775751267,680,2026-04-09 11:14:27,2026-04-09 11:15:43,2476.2366,2.4762366,0.30574270000000014,2.4762366,False,51,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-17.0,17.0,before
1775751140,553,2026-04-09 11:12:20,2026-04-09 11:13:36,2473.73,2.47373,0.28972679999999995,2.47373,False,52,29,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-2.0,2.0,before
1775751296,709,2026-04-09 11:14:56,2026-04-09 11:16:12,2425.9009,2.4259009000000002,0.32044070000000024,2.4259009000000002,False,53,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-46.0,46.0,before
1775751396,809,2026-04-09 11:16:36,2026-04-09 11:17:52,2420.7322,2.4207322,0.3216203999999996,2.4207322,False,54,31,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,47.0,47.0,after
1775751098,511,2026-04-09 11:11:38,2026-04-09 11:12:54,2398.6458,2.3986457999999997,0.28203129999999943,2.3986457999999997,False,55,24,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,25.0,25.0,after
1775751271,684,2026-04-09 11:14:31,2026-04-09 11:15:47,2376.8474,2.3768474,0.11101219999999978,2.3768474,False,56,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-21.0,21.0,before
1775751260,673,2026-04-09 11:14:20,2026-04-09 11:15:36,2374.177,2.374177,0.07171949999999994,2.374177,False,57,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-10.0,10.0,before
1775751357,770,2026-04-09 11:15:57,2026-04-09 11:17:13,2369.8708,2.3698708,0.2582220999999998,2.3698708,False,58,31,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,86.0,86.0,after
1775751151,564,2026-04-09 11:12:31,2026-04-09 11:13:47,2359.4795,2.3594795,0.20209199999999994,2.3594795,False,59,29,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-13.0,13.0,before
1775751341,754,2026-04-09 11:15:41,2026-04-09 11:16:57,2355.4778,2.3554778,0.2436575000000003,2.3554778,False,60,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-91.0,91.0,before
1775751352,765,2026-04-09 11:15:52,2026-04-09 11:17:08,2346.2019,2.3462019,0.16891109999999987,2.3462019,False,61,31,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,91.0,91.0,after
1775751236,649,2026-04-09 11:13:56,2026-04-09 11:15:12,2344.5039,2.3445039000000003,0.19708670000000028,2.3445039000000003,False,62,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,14.0,14.0,after
1775751545,958,2026-04-09 11:19:05,2026-04-09 11:20:21,2344.1877,2.3441877,0.22310929999999995,2.3441877,False,63,36,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,20.0,20.0,after
1775751211,624,2026-04-09 11:13:31,2026-04-09 11:14:47,2320.0344,2.3200344,0.20245159999999984,2.3200344,False,64,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,39.0,39.0,after
1775751348,761,2026-04-09 11:15:48,2026-04-09 11:17:04,2310.6206,2.3106206,0.1299535999999999,2.3106206,False,65,31,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,95.0,95.0,after
1775751144,557,2026-04-09 11:12:24,2026-04-09 11:13:40,2304.3181,2.3043181,0.08614990000000011,2.3043181,False,66,29,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-6.0,6.0,before
1775751760,1173,2026-04-09 11:22:40,2026-04-09 11:23:56,2303.2651,2.3032651,0.20456930000000018,2.3032651,False,67,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-102.0,102.0,before
1775751830,1243,2026-04-09 11:23:50,2026-04-09 11:25:06,2290.7654,2.2907654,0.18844190000000038,2.2907654,False,68,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-172.0,172.0,before
1775751644,1057,2026-04-09 11:20:44,2026-04-09 11:22:00,2275.4148,2.2754148,0.17267680000000007,2.2754148,False,69,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,14.0,14.0,after
1775751587,1000,2026-04-09 11:19:47,2026-04-09 11:21:03,2271.8391,2.2718391000000002,0.17346480000000009,2.2718391000000002,False,70,39,39_2026-04-09_11-20-50.HEIC,2026-04-09 11:20:50,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/39_2026-04-09_11-20-50.HEIC,-13.0,13.0,before
1775751755,1168,2026-04-09 11:22:35,2026-04-09 11:23:51,2253.3245,2.2533245,0.15317559999999997,2.2533245,False,71,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-97.0,97.0,before
1775751319,732,2026-04-09 11:15:19,2026-04-09 11:16:35,2245.1226,2.2451226,0.1298455000000005,2.2451226,False,72,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-69.0,69.0,before
1775751276,689,2026-04-09 11:14:36,2026-04-09 11:15:52,2239.3323,2.2393323,0.05078840000000007,2.2393323,False,73,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,-26.0,26.0,before
1775751489,902,2026-04-09 11:18:09,2026-04-09 11:19:25,2235.2898,2.2352898,0.13525680000000007,2.2352898,False,74,33,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,-3.0,3.0,before
1775751467,880,2026-04-09 11:17:47,2026-04-09 11:19:03,2228.8499,2.2288499,0.12777890000000003,2.2288499,False,75,32,32_2026-04-09_11-18-58.HEIC,2026-04-09 11:18:58,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/32_2026-04-09_11-18-58.HEIC,-5.0,5.0,before
1775751475,888,2026-04-09 11:17:55,2026-04-09 11:19:11,2225.3191,2.2253191,0.10631009999999996,2.2253191,False,76,33,33_2026-04-09_11-19-22.HEIC,2026-04-09 11:19:22,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/33_2026-04-09_11-19-22.HEIC,11.0,11.0,after
1775750767,180,2026-04-09 11:06:07,2026-04-09 11:07:23,2224.24,2.22424,0.11427760000000031,2.22424,False,77,18,18_2026-04-09_11-05-59.HEIC,2026-04-09 11:05:59,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/18_2026-04-09_11-05-59.HEIC,-84.0,84.0,before
1775751370,783,2026-04-09 11:16:10,2026-04-09 11:17:26,2213.9592,2.2139591999999997,0.1062596999999994,2.2139591999999997,False,78,31,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,73.0,73.0,after
1775751451,864,2026-04-09 11:17:31,2026-04-09 11:18:47,2213.9221,2.2139220999999996,0.07939479999999932,2.2139220999999996,False,79,31,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,-8.0,8.0,before
1775751788,1201,2026-04-09 11:23:08,2026-04-09 11:24:24,2208.5696,2.2085695999999997,0.10959889999999994,2.2085695999999997,False,80,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-130.0,130.0,before
1775751666,1079,2026-04-09 11:21:06,2026-04-09 11:22:22,2206.4224,2.2064224,0.10845170000000026,2.2064224,False,81,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-8.0,8.0,before
1775751506,919,2026-04-09 11:18:26,2026-04-09 11:19:42,2197.1079,2.1971079,0.09705759999999986,2.1971079,False,82,34,34_2026-04-09_11-19-43.HEIC,2026-04-09 11:19:43,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/34_2026-04-09_11-19-43.HEIC,1.0,1.0,after
1775750592,5,2026-04-09 11:03:12,2026-04-09 11:04:28,2188.2842,2.1882842,0.05452219999999963,2.1882842,False,83,62,62_2026-04-09_11-04-44.jpeg,2026-04-09 11:04:44,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/62_2026-04-09_11-04-44.jpeg,16.0,16.0,after
1775750597,10,2026-04-09 11:03:17,2026-04-09 11:04:33,2186.9382,2.1869382,0.05685080000000031,2.1869382,False,84,62,62_2026-04-09_11-04-44.jpeg,2026-04-09 11:04:44,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/62_2026-04-09_11-04-44.jpeg,11.0,11.0,after
1775750604,17,2026-04-09 11:03:24,2026-04-09 11:04:40,2185.6699,2.1856698999999997,0.08115719999999937,2.1856698999999997,False,85,62,62_2026-04-09_11-04-44.jpeg,2026-04-09 11:04:44,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/62_2026-04-09_11-04-44.jpeg,4.0,4.0,after
1775751565,978,2026-04-09 11:19:25,2026-04-09 11:20:41,2183.4868,2.1834868000000003,0.07684320000000033,2.1834868000000003,False,86,36,36_2026-04-09_11-20-41.HEIC,2026-04-09 11:20:41,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/36_2026-04-09_11-20-41.HEIC,0.0,0.0,exact
1775750601,14,2026-04-09 11:03:21,2026-04-09 11:04:37,2180.979,2.180979,0.0654530999999996,2.180979,False,87,62,62_2026-04-09_11-04-44.jpeg,2026-04-09 11:04:44,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/62_2026-04-09_11-04-44.jpeg,7.0,7.0,after
1775750611,24,2026-04-09 11:03:31,2026-04-09 11:04:47,2175.5354,2.1755354000000002,0.062212600000000506,2.1755354000000002,False,88,63,63_2026-04-09_11-04-46.jpeg,2026-04-09 11:04:46,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/63_2026-04-09_11-04-46.jpeg,-1.0,1.0,before
1775751199,612,2026-04-09 11:13:19,2026-04-09 11:14:35,2174.7158,2.1747158,0.05458199999999991,2.1747158,False,89,30,30_2026-04-09_11-15-26.HEIC,2026-04-09 11:15:26,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/30_2026-04-09_11-15-26.HEIC,51.0,51.0,after
1775750631,44,2026-04-09 11:03:51,2026-04-09 11:05:07,2174.071,2.174071,0.06930440000000004,2.174071,False,90,64,64_2026-04-09_11-05-07.jpeg,2026-04-09 11:05:07,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/64_2026-04-09_11-05-07.jpeg,0.0,0.0,exact
1775750608,21,2026-04-09 11:03:28,2026-04-09 11:04:44,2172.9233,2.1729233,0.05771499999999996,2.1729233,False,91,62,62_2026-04-09_11-04-44.jpeg,2026-04-09 11:04:44,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/62_2026-04-09_11-04-44.jpeg,0.0,0.0,exact
1775750623,36,2026-04-09 11:03:43,2026-04-09 11:04:59,2166.2114,2.1662114000000003,0.054132800000000536,2.1662114000000003,False,92,64,64_2026-04-09_11-05-07.jpeg,2026-04-09 11:05:07,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/64_2026-04-09_11-05-07.jpeg,8.0,8.0,after
1775750691,104,2026-04-09 11:04:51,2026-04-09 11:06:07,2164.9341,2.1649341,0.09391799999999995,2.1649341,False,93,18,18_2026-04-09_11-05-59.HEIC,2026-04-09 11:05:59,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/18_2026-04-09_11-05-59.HEIC,-8.0,8.0,before
1775751782,1195,2026-04-09 11:23:02,2026-04-09 11:24:18,2159.7678,2.1597678,0.06055590000000022,2.1597678,False,94,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-124.0,124.0,before
1775751419,832,2026-04-09 11:16:59,2026-04-09 11:18:15,2154.8394,2.1548393999999997,0.05395609999999973,2.1548393999999997,False,95,31,31_2026-04-09_11-18-39.HEIC,2026-04-09 11:18:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/31_2026-04-09_11-18-39.HEIC,24.0,24.0,after
1775751737,1150,2026-04-09 11:22:17,2026-04-09 11:23:33,2154.8042,2.1548042,0.05589479999999991,2.1548042,False,96,42,42_2026-04-09_11-22-14.HEIC,2026-04-09 11:22:14,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/42_2026-04-09_11-22-14.HEIC,-79.0,79.0,before
1775750703,116,2026-04-09 11:05:03,2026-04-09 11:06:19,2154.1416,2.1541416,0.07480200000000004,2.1541416,False,97,18,18_2026-04-09_11-05-59.HEIC,2026-04-09 11:05:59,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/18_2026-04-09_11-05-59.HEIC,-20.0,20.0,before
